time,open,high,low,close,volume,trades,taker_buy
1780531680000,1.2061,1.2061,1.2061,1.2061,5.6,1,5.6
1780531740000,1.2069,1.2069,1.2057,1.2057,13.3,2,5.2
1780531800000,1.205,1.205,1.205,1.205,8.2,1,8.2
1780531860000,1.2069,1.207,1.2069,1.207,19.0,2,0.0
1780531920000,1.2077,1.2077,1.2064,1.2064,15.6,3,7.5
1780531980000,1.2067,1.2068,1.2065,1.2065,33.7,4,17.5
1780532040000,1.2073,1.2073,1.2073,1.2073,5.0,1,5.0
1780532100000,1.2071,1.2071,1.2071,1.2071,5.5,1,5.5
1780532220000,1.2051,1.2051,1.2051,1.2051,5.0,1,5.0
1780532280000,1.2064,1.2064,1.2064,1.2064,5.0,1,5.0
1780532340000,1.2059,1.2059,1.2059,1.2059,24.8,1,0.0
1780532400000,1.2073,1.2073,1.2073,1.2073,5.4,1,5.4
1780532460000,1.2072,1.2079,1.2072,1.2079,13.9,2,13.9
1780532520000,1.206,1.206,1.206,1.206,5.0,1,5.0
1780532640000,1.2041,1.2041,1.2017,1.2037,29.7,3,21.6
1780532700000,1.2022,1.2029,1.2004,1.2004,46.9,3,22.0
1780532760000,1.1988,1.199,1.1986,1.1986,45.3,6,45.3
1780532820000,1.197,1.1986,1.197,1.1975,50.8,3,21.7
1780532880000,1.196,1.196,1.1951,1.1953,1471.5,5,16.6
1780532940000,1.1925,1.1925,1.1889,1.1889,4449.6,8,5.2
1780533000000,1.1914,1.1914,1.191,1.191,16.9,2,2.5
1780533060000,1.1918,1.1918,1.1918,1.1918,2.5,1,0.0
1780533180000,1.1943,1.1943,1.1943,1.1943,315.4,2,5.0
1780533240000,1.1946,1.1952,1.1942,1.195,31.0,11,13.3
1780533300000,1.1972,1.1973,1.1964,1.1964,251.7,3,251.7
1780533360000,1.1935,1.1935,1.1935,1.1935,5.2,1,5.2
1780533420000,1.1918,1.1918,1.1884,1.1885,2212.9,9,935.5
1780533480000,1.1875,1.1875,1.1875,1.1875,41.3,1,0.0
1780533540000,1.1902,1.1902,1.1902,1.1902,5.0,1,5.0
1780533600000,1.1894,1.1894,1.1894,1.1894,5.3,3,5.3
1780533660000,1.189,1.1891,1.1881,1.1881,91.6,3,91.6
1780533720000,1.1897,1.1897,1.1896,1.1896,12.3,2,4.9
1780533780000,1.1923,1.1947,1.1923,1.1947,13.2,4,10.7
1780533840000,1.1956,1.1985,1.1956,1.1985,45.9,8,24.2
1780533900000,1.1974,1.1974,1.1944,1.1944,30.2,2,5.1
1780534020000,1.1901,1.1927,1.19,1.1925,18120.2,25,13406.4
1780534080000,1.1905,1.1916,1.1899,1.1908,24142.6,27,24142.6
1780534140000,1.1904,1.1904,1.1903,1.1904,5044.9,4,5044.9
1780534200000,1.1895,1.1895,1.1895,1.1895,5.1,1,5.1
1780534260000,1.1895,1.1895,1.1895,1.1895,16.8,1,0.0
1780534320000,1.1903,1.1904,1.1901,1.1902,17910.0,20,17910.0
1780534380000,1.1901,1.1907,1.1885,1.1901,106551.1,68,106522.6
1780534440000,1.19,1.1919,1.1885,1.191,40125.3,32,40119.1
1780534500000,1.1902,1.1921,1.1892,1.1916,7387.0,27,3070.6
1780534560000,1.1921,1.1921,1.1921,1.1921,5.0,1,5.0
1780534620000,1.1906,1.1918,1.1893,1.1903,118.8,7,16.6
1780534680000,1.1911,1.1923,1.1909,1.1917,3315.3,38,1008.9
1780534740000,1.1929,1.1945,1.1927,1.1945,72.8,13,18.7
1780534800000,1.1944,1.1946,1.1912,1.1917,2236.4,47,1079.2
1780534860000,1.1933,1.1953,1.1926,1.1928,2684.5,12,2684.5
