time,open,high,low,close,volume,trades,taker_buy
1780665420000,1664.53,1664.53,1664.53,1664.53,0.0492,1,0.0492
1780665480000,1668.34,1668.34,1668.34,1668.34,0.0269,1,0.0269
1780665600000,1667.91,1673.44,1667.91,1673.17,1.8591,6,0.4729
1780665720000,1670.61,1670.61,1669.19,1669.19,0.8557,4,0.757
1780665780000,1667.75,1667.75,1667.21,1667.21,0.0985,2,0.0
1780665900000,1668.36,1668.36,1668.36,1668.36,0.0492,1,0.0492
1780665960000,1669.54,1669.54,1669.54,1669.54,0.0493,1,0.0
1780666020000,1668.65,1669.92,1667.58,1667.58,1.6535,8,0.9668
1780666080000,1669.04,1669.84,1668.23,1668.23,0.9892,5,0.3904
1780666200000,1663.15,1663.15,1662.7,1662.7,0.909,2,0.909
1780666260000,1662.13,1667.77,1662.13,1667.77,1.1242,5,0.4477
1780666380000,1670.29,1670.57,1670.29,1670.57,1.5435,2,0.0
1780666440000,1673.15,1676.62,1672.5,1676.62,0.167,6,0.0973
1780666500000,1674.74,1674.74,1674.74,1674.74,0.9211,1,0.0
1780666560000,1674.03,1674.03,1671.93,1671.93,0.2804,3,0.2312
1780666620000,1670.4,1670.4,1666.56,1666.56,0.5068,4,0.4127
1780666680000,1665.09,1665.09,1664.89,1664.89,0.0532,2,0.0
1780666740000,1661.04,1661.04,1660.35,1660.35,0.8465,2,0.7973
1780666800000,1661.89,1661.89,1659.39,1659.39,0.0514,2,0.0
1780666860000,1659.05,1659.05,1658.26,1658.26,0.0944,2,0.0
1780666920000,1655.31,1655.98,1655.31,1655.98,0.7687,2,0.0
1780666980000,1654.05,1656.31,1653.97,1656.2,1.1082,6,0.9495
1780667040000,1654.63,1655.07,1653.67,1653.67,0.2622,3,0.01
1780667100000,1652.2,1652.2,1650.0,1650.0,0.1056,2,0.0
1780667220000,1649.5,1649.5,1649.5,1649.5,0.0019,1,0.0
1780667280000,1648.37,1651.16,1645.0,1645.0,0.3625,6,0.2989
1780667340000,1643.92,1643.92,1639.44,1639.44,0.419,6,0.0
1780667400000,1639.91,1641.26,1638.28,1641.26,0.9119,4,0.6279
1780667460000,1641.81,1641.86,1637.47,1637.47,2.8313,10,0.9719
1780667520000,1635.93,1638.18,1633.13,1637.66,5.431,11,1.5679
1780667580000,1634.6,1634.6,1629.88,1629.88,7.7332,8,5.1732
1780667640000,1630.17,1630.95,1630.17,1630.95,0.4967,3,0.3883
1780667700000,1632.6,1632.6,1627.98,1627.98,0.0707,3,0.0
1780667760000,1627.41,1627.41,1623.23,1623.23,0.7566,6,0.0613
1780667820000,1622.01,1622.01,1613.88,1616.49,5.2689,23,2.772
1780667940000,1617.77,1619.14,1617.21,1617.21,7.2967,5,2.3423
1780668000000,1617.14,1622.02,1617.14,1622.02,0.4454,3,0.4454
1780668060000,1620.13,1620.13,1610.85,1612.57,1.9478,8,0.8733
1780668120000,1619.52,1619.98,1619.52,1619.98,6.092,3,6.092
1780668240000,1610.84,1610.84,1606.57,1606.59,0.4469,20,0.1552
1780668300000,1606.82,1608.61,1606.69,1606.69,0.4072,3,0.4036
1780668360000,1606.51,1606.89,1593.7,1603.97,24.1298,46,13.1814
1780668420000,1603.03,1604.77,1601.43,1604.77,1.1695,5,0.1246
1780668480000,1610.5,1614.61,1609.28,1614.61,1.4715,7,1.1821
1780668540000,1613.43,1619.46,1613.43,1618.78,4.5118,15,4.0946
1780668600000,1620.05,1620.16,1614.28,1614.28,2.4726,16,1.7839
1780668660000,1611.38,1611.38,1602.29,1603.5,1.7076,12,0.0199
1780668720000,1603.56,1607.83,1603.4,1607.83,0.242,5,0.0
1780668780000,1608.19,1612.95,1607.35,1610.94,0.4814,12,0.055
1780668840000,1610.94,1613.4,1610.61,1613.4,1.3825,8,1.0927
1780668900000,1613.91,1619.69,1613.91,1619.53,1.0291,23,0.3147
1780668960000,1620.16,1622.12,1619.77,1619.77,0.2165,5,0.2155
1780669020000,1616.31,1616.31,1616.31,1616.31,0.0497,1,0.0497
1780669080000,1615.19,1615.19,1609.49,1610.28,2.6683,11,0.9005
1780669140000,1613.01,1613.92,1612.87,1613.92,1.1696,4,0.173
1780669200000,1615.89,1615.89,1615.89,1615.89,0.0492,1,0.0492
1780669260000,1615.89,1615.89,1614.16,1614.16,0.1335,2,0.0
1780669320000,1611.8,1611.8,1610.46,1610.46,1.4444,3,0.0309
1780669440000,1606.68,1606.68,1603.35,1603.35,0.2504,6,0.0
1780669500000,1604.81,1604.81,1604.81,1604.81,0.042,1,0.0
1780669560000,1601.39,1601.39,1597.1,1597.1,0.1243,5,0.0108
1780669620000,1597.79,1599.27,1597.41,1599.27,0.1354,3,0.0495
1780669740000,1600.79,1601.78,1599.35,1601.51,1.0671,8,0.8696
1780669800000,1604.11,1606.56,1603.31,1603.31,0.5044,5,0.0648
1780669860000,1601.0,1601.0,1601.0,1601.0,0.1248,1,0.1248
1780669920000,1599.0,1599.0,1599.0,1599.0,2.0,2,0.0
1780669980000,1597.8,1601.48,1597.8,1601.48,0.1119,3,0.1119
1780670040000,1601.76,1611.38,1601.76,1610.1,1.0011,6,0.9903
1780670100000,1608.93,1617.03,1608.93,1617.03,3.4798,5,2.2028
1780670160000,1618.97,1621.42,1616.8,1619.08,3.965,13,1.7358
1780670220000,1618.43,1622.7,1617.88,1622.7,5.2946,13,2.8093
1780670280000,1620.82,1620.82,1615.67,1615.67,0.1477,3,0.0
1780670340000,1615.47,1615.47,1613.89,1613.89,0.9274,3,0.0092
1780670400000,1611.38,1614.33,1611.38,1613.85,1.0518,5,0.9185
1780670460000,1614.56,1614.56,1614.56,1614.56,0.0495,1,0.0
1780670520000,1616.59,1618.37,1615.99,1615.99,0.9135,6,0.1081
1780670580000,1615.99,1615.99,1614.51,1614.51,1.717,3,0.0
1780670640000,1610.5,1610.5,1610.5,1610.5,0.0019,1,0.0
1780670700000,1610.71,1614.51,1610.71,1614.51,1.6111,3,1.6111
1780670760000,1614.51,1614.51,1614.41,1614.42,0.8577,3,0.8485
1780670820000,1609.46,1610.16,1608.53,1608.53,0.4124,4,0.3629
1780670880000,1609.08,1609.44,1605.61,1605.61,1.7468,6,1.5991
1780670940000,1605.47,1605.47,1602.27,1603.95,0.181,5,0.097
1780671000000,1603.05,1603.92,1600.14,1603.92,0.2132,6,0.1985
1780671060000,1609.32,1609.32,1608.06,1608.06,0.4086,3,0.4086
1780671120000,1608.72,1609.48,1603.78,1603.78,1.2707,6,1.1715
1780671180000,1603.08,1603.08,1601.92,1601.92,0.1009,2,0.1009
1780671240000,1600.88,1601.03,1600.88,1601.03,0.0887,2,0.0031
1780671300000,1599.18,1600.46,1596.25,1599.0,0.3605,9,0.1503
1780671360000,1600.98,1601.47,1600.86,1600.86,0.4873,3,0.4853
1780671420000,1601.77,1605.49,1601.77,1605.49,0.1476,3,0.1476
1780671480000,1600.91,1600.91,1600.91,1600.91,0.0187,1,0.0187
1780671540000,1600.91,1601.6,1600.91,1601.6,72.6252,13,72.5757
1780671600000,1599.78,1602.17,1595.35,1595.35,0.7487,10,0.1019
1780671660000,1593.7,1598.13,1588.06,1598.13,1.9227,17,1.4042
1780671720000,1594.41,1594.41,1594.41,1594.41,0.0495,1,0.0495
1780671780000,1597.12,1599.27,1597.12,1599.27,0.6731,2,0.6731
1780671840000,1600.89,1601.69,1598.58,1599.17,4.9502,6,4.9408
1780671900000,1597.93,1597.93,1597.93,1597.93,0.0188,1,0.0188
1780671960000,1595.89,1595.89,1595.89,1595.89,0.0341,1,0.0341
1780672020000,1593.58,1595.7,1593.58,1595.7,0.8604,4,0.2066
1780672080000,1591.94,1591.94,1589.48,1589.48,0.2323,5,0.0
1780672140000,1588.29,1589.09,1586.15,1589.09,0.686,7,0.0768
1780672200000,1590.3,1591.66,1590.23,1591.66,2.0888,5,0.3477
1780672260000,1589.85,1589.85,1585.69,1585.69,0.2865,7,0.1386
1780672320000,1584.27,1584.49,1581.76,1581.76,3.5398,14,0.8595
1780672380000,1583.29,1585.24,1579.41,1579.41,3.2301,11,1.2867
1780672440000,1583.96,1583.96,1583.96,1583.96,0.0252,1,0.0252
1780672500000,1583.54,1584.36,1580.4,1580.95,1.4327,8,0.1225
1780672560000,1581.96,1588.22,1581.96,1588.22,2.3959,12,1.9347
1780672620000,1588.22,1591.34,1586.89,1589.51,1.6915,6,0.6307
1780672740000,1592.36,1594.07,1592.35,1593.99,0.0258,6,0.0258
1780672800000,1593.17,1593.95,1589.3,1589.3,2.0324,5,1.9867
1780672860000,1587.01,1587.01,1587.01,1587.01,0.1476,1,0.0
1780672920000,1590.29,1590.29,1590.29,1590.29,0.0062,1,0.0062
1780672980000,1590.23,1595.76,1590.23,1594.45,8.881,18,0.1161
1780673040000,1596.9,1596.9,1596.9,1596.9,0.0219,1,0.0219
1780673100000,1598.64,1601.43,1598.64,1601.43,3.4105,6,3.4105
1780673160000,1600.24,1603.79,1599.59,1602.94,0.4621,12,0.3835
1780673220000,1602.22,1602.22,1598.01,1598.01,1.3713,4,1.3698
1780673280000,1595.35,1595.35,1593.97,1593.97,0.6012,3,0.0
1780673460000,1597.67,1598.47,1595.02,1596.22,0.2029,5,0.1537
1780673520000,1591.34,1591.34,1590.65,1590.65,0.0515,2,0.0
1780673580000,1587.39,1587.39,1586.9,1586.9,0.0443,2,0.0094
1780673640000,1589.02,1589.02,1589.02,1589.02,0.0492,1,0.0492
1780673700000,1591.18,1591.29,1591.01,1591.01,1.6507,3,1.6507
1780673760000,1587.17,1587.17,1582.9,1582.9,0.0492,3,0.0143
1780673820000,1581.89,1582.42,1580.94,1580.94,0.0737,4,0.0094
1780673880000,1583.51,1585.74,1581.82,1583.29,1.7856,6,1.5814
1780673940000,1582.94,1582.94,1576.4,1578.11,1.7763,8,1.6351
1780674000000,1575.55,1578.37,1575.32,1576.78,6.2981,10,0.1641
1780674060000,1575.14,1575.14,1572.99,1572.99,2.2549,8,1.9909
1780674120000,1582.49,1582.49,1582.49,1582.49,0.0495,1,0.0495
1780674180000,1587.39,1587.39,1586.48,1586.48,0.0413,2,0.0349
1780674240000,1587.31,1587.31,1586.29,1586.29,0.9956,3,0.0063
1780674300000,1585.07,1585.07,1579.47,1579.47,0.4435,2,0.4085
1780674420000,1580.86,1580.86,1580.86,1580.86,0.0492,1,0.0492
1780674540000,1580.7,1588.72,1580.7,1588.72,0.2969,8,0.2814
1780674600000,1589.79,1590.3,1589.79,1590.3,0.086,2,0.086
1780674660000,1585.77,1587.11,1585.58,1585.66,1.6607,4,1.6115
1780674720000,1583.63,1583.63,1583.63,1583.63,0.0495,1,0.0495
1780674780000,1585.0,1585.03,1584.0,1585.03,2.0915,5,0.2068
1780674900000,1585.38,1587.26,1583.75,1585.03,4.0068,48,1.474
1780674960000,1586.05,1586.39,1585.05,1585.05,1.1077,9,0.911
1780675020000,1584.87,1585.4,1583.09,1585.4,0.7289,7,0.4315
1780675080000,1585.64,1585.64,1584.07,1584.07,0.1113,3,0.0621
1780675140000,1585.03,1585.46,1582.63,1583.75,0.4862,10,0.3767
1780675200000,1582.76,1582.76,1576.46,1576.46,0.5386,12,0.2404
