time,open,high,low,close,volume,trades,taker_buy
1781156160000,0.08497,0.08497,0.08497,0.08497,1093.0,1,1093.0
1781156760000,0.08512,0.08512,0.08505,0.08505,10764.0,2,0.0
1781157720000,0.0848,0.0848,0.0848,0.0848,1276.0,2,0.0
1781157780000,0.08476,0.08476,0.08476,0.08476,1144.0,1,0.0
1781157840000,0.08482,0.08482,0.08482,0.08482,10682.0,1,0.0
1781157900000,0.08472,0.08472,0.08472,0.08472,1927.0,2,0.0
1781157960000,0.08472,0.08472,0.08472,0.08472,10713.0,1,0.0
1781158020000,0.08467,0.08467,0.08467,0.08467,114.0,1,0.0
1781159040000,0.08514,0.08514,0.08514,0.08514,10847.0,1,0.0
1781161500000,0.08473,0.08473,0.08473,0.08473,35.0,1,35.0
1781165580000,0.08507,0.0851,0.08507,0.0851,140.0,2,35.0
1781165700000,0.0851,0.0851,0.0851,0.0851,117.0,1,117.0
1781166180000,0.0852,0.08522,0.0852,0.08522,367.0,2,367.0
1781166240000,0.08532,0.08533,0.08532,0.08533,70.0,2,35.0
1781166360000,0.08532,0.08532,0.08532,0.08532,3835.0,2,0.0
1781166480000,0.08536,0.08536,0.08536,0.08536,114.0,1,114.0
1781167020000,0.08546,0.08546,0.08546,0.08546,141.0,1,141.0
1781167440000,0.08525,0.08525,0.08525,0.08525,21.0,1,21.0
1781169480000,0.08484,0.08484,0.08484,0.08484,21.0,1,0.0
1781169600000,0.08493,0.08493,0.08493,0.08493,21.0,1,21.0
1781169660000,0.08485,0.08485,0.08484,0.08484,708.0,2,0.0
1781169780000,0.08484,0.08484,0.08484,0.08484,225.0,1,0.0
1781169900000,0.08489,0.0849,0.08489,0.0849,238.0,2,238.0
1781170020000,0.08485,0.08485,0.08485,0.08485,238.0,1,0.0
1781170140000,0.0849,0.0849,0.0849,0.0849,35.0,1,35.0
1781171460000,0.0852,0.0852,0.0852,0.0852,117.0,1,117.0
1781171520000,0.08517,0.08517,0.08517,0.08517,21.0,1,0.0
1781171580000,0.08517,0.08517,0.08517,0.08517,117.0,1,117.0
1781171880000,0.0851,0.0851,0.0851,0.0851,21.0,1,21.0
1781172780000,0.08518,0.08518,0.08518,0.08518,203.0,1,203.0
1781172840000,0.08509,0.08509,0.08509,0.08509,202.0,1,0.0
1781173020000,0.08512,0.08512,0.08512,0.08512,11341.0,1,0.0
