time,open,high,low,close,volume,trades,taker_buy
1780547580000,64369.84,64369.84,64369.84,64369.84,9e-05,1,9e-05
1780547640000,64303.17,64312.61,64299.0,64299.0,0.00554,4,0.0
1780547700000,64317.79,64317.79,64317.79,64317.79,0.0009,1,0.0
1780547880000,64391.79,64391.79,64391.79,64391.79,2e-05,1,0.0
1780548300000,64391.79,64391.79,64391.79,64391.79,0.03003,3,0.0
1780548360000,64382.62,64382.62,64354.79,64354.79,0.01646,2,0.01646
1780548420000,64372.05,64372.05,64372.05,64372.05,0.00317,1,0.0
1780548660000,64395.07,64395.07,64395.07,64395.07,0.00465,1,0.00465
1780548780000,64414.98,64414.98,64414.98,64414.98,9e-05,1,9e-05
1780548840000,64416.56,64416.56,64416.56,64416.56,3e-05,1,3e-05
1780548900000,64464.26,64464.26,64464.26,64464.26,9e-05,1,9e-05
1780549020000,64406.49,64406.49,64406.49,64406.49,0.00116,1,0.00116
1780549140000,64412.13,64412.13,64412.13,64412.13,9e-05,1,9e-05
1780549200000,64406.49,64406.49,64406.49,64406.49,0.04397,1,0.0
1780549260000,64245.85,64245.85,64200.94,64200.94,0.00198,4,8e-05
1780549320000,64173.61,64173.61,64141.83,64141.83,0.00012,2,0.0
1780549380000,64125.35,64125.35,64097.25,64097.25,0.00408,2,0.0
1780549440000,64113.98,64145.24,64074.2,64074.2,0.00747,6,0.00711
1780549500000,64000.0,64000.0,63988.71,63992.26,0.00859,4,0.00547
1780549560000,63955.14,63955.14,63919.65,63919.65,0.00192,3,0.0
1780549620000,63862.67,63862.67,63862.67,63862.67,0.00018,1,0.0
1780549680000,63818.28,63960.67,63818.28,63960.67,0.48328,10,0.01577
1780549740000,63855.42,63877.69,63855.42,63877.69,0.00781,2,0.00781
1780549800000,63839.02,63847.41,63839.02,63847.41,0.00011,2,0.00011
1780549860000,63782.49,63782.49,63750.0,63750.0,0.00504,4,0.0
1780549920000,63840.17,63840.17,63806.92,63806.92,0.00039,3,0.00031
1780550100000,63924.92,63924.92,63924.92,63924.92,7e-05,1,7e-05
1780550160000,63876.02,63876.02,63876.02,63876.02,0.0002,1,0.0
1780550340000,63827.8,63827.8,63827.8,63827.8,0.00212,1,0.0
1780550460000,63752.35,63752.35,63710.28,63710.28,0.00642,2,0.00469
1780550520000,63721.12,63721.12,63671.97,63700.34,0.06007,8,0.00015
1780550580000,63815.28,63815.28,63815.28,63815.28,0.00156,1,0.00156
1780550640000,63792.76,63792.76,63792.76,63792.76,0.00015,1,0.0
1780550700000,63897.19,63897.19,63827.51,63827.51,0.00451,2,4e-05
1780550760000,63893.8,63893.8,63893.8,63893.8,9e-05,1,9e-05
1780550820000,63900.59,63900.59,63900.59,63900.59,0.0001,1,0.0001
1780550880000,63865.08,63865.94,63865.08,63865.94,0.00165,2,9e-05
1780550940000,63869.33,63869.33,63869.33,63869.33,0.00199,1,0.0
1780551000000,63807.52,63807.52,63807.52,63807.52,0.0001,1,0.0001
1780551060000,63853.83,63853.83,63853.83,63853.83,0.00198,1,0.0
1780551120000,63955.14,63955.14,63955.14,63955.14,0.00173,1,0.00173
1780551180000,64075.34,64233.92,64075.34,64233.92,0.0068,8,0.00676
1780551240000,64245.85,64246.79,64231.26,64233.26,0.00785,7,0.00018
1780551300000,64199.14,64303.17,64199.14,64292.36,0.04949,17,0.00012
1780551360000,64267.36,64267.36,64267.36,64267.36,8e-05,1,8e-05
1780551420000,64201.2,64201.2,64201.2,64201.2,0.0001,1,0.0001
1780551480000,64129.79,64147.24,64129.79,64147.24,0.0002,2,0.0002
1780551540000,64181.79,64181.79,64181.79,64181.79,0.0016,1,0.0
1780551660000,64267.81,64267.81,64267.81,64267.81,9e-05,1,9e-05
1780551840000,64267.04,64269.01,64267.04,64269.01,0.00168,2,9e-05
1780551900000,64276.93,64276.93,64276.93,64276.93,0.00227,1,0.00227
1780551960000,64169.74,64169.74,64169.74,64169.74,9e-05,1,9e-05
1780552020000,64235.77,64235.77,64235.77,64235.77,0.01587,1,0.0
1780552140000,64130.21,64130.21,64113.65,64113.65,0.00051,2,9e-05
1780552260000,63960.33,63960.33,63955.14,63955.14,0.00176,2,0.0
1780552320000,63986.61,63986.61,63986.61,63986.61,9e-05,1,9e-05
1780552380000,64058.54,64058.54,64031.75,64031.75,0.00018,2,0.00018
1780552500000,64002.57,64002.57,64002.57,64002.57,9e-05,1,9e-05
1780552740000,63973.74,63973.74,63973.74,63973.74,9e-05,1,9e-05
1780552800000,63919.65,63919.65,63881.48,63881.48,0.0023,2,0.0
1780552860000,63956.12,63956.12,63956.12,63956.12,0.00156,1,0.00156
1780553040000,64153.98,64156.34,64138.59,64156.34,0.01191,3,0.0
1780553100000,64186.56,64186.56,64186.56,64186.56,0.00765,1,0.00765
1780553220000,64144.86,64144.86,64144.86,64144.86,9e-05,1,9e-05
1780553340000,64200.94,64200.94,64200.94,64200.94,0.00172,1,0.00172
1780553460000,64228.46,64228.46,64228.46,64228.46,0.00019,1,0.00019
1780553520000,64203.08,64203.08,64203.08,64203.08,0.00125,1,0.0
1780553580000,64245.06,64245.06,64245.06,64245.06,0.00126,1,0.00126
1780553640000,64263.05,64263.05,64263.05,64263.05,5e-05,1,5e-05
1780553700000,64239.87,64357.02,64239.87,64357.02,0.00813,7,0.00241
1780553760000,64328.22,64328.22,64328.22,64328.22,9e-05,1,9e-05
1780553880000,64421.57,64472.05,64421.57,64452.37,0.00684,5,0.0068
1780553940000,64376.49,64376.49,64376.49,64376.49,0.0001,1,0.0001
1780554000000,64389.41,64389.41,64389.41,64389.41,9e-05,1,9e-05
1780554120000,64385.94,64385.94,64385.94,64385.94,0.00056,1,0.00056
1780554240000,64373.06,64373.06,64313.84,64326.59,0.00959,3,0.00959
1780554420000,64275.95,64275.95,64275.95,64275.95,9e-05,1,9e-05
1780554480000,64274.73,64274.73,64274.73,64274.73,0.00777,1,0.00777
1780554540000,64283.66,64283.66,64283.66,64283.66,0.0001,1,0.0001
1780554600000,64254.93,64254.93,64155.91,64155.91,0.03626,3,8e-05
1780554720000,64097.25,64097.25,64097.25,64097.25,0.00283,1,0.0
1780554780000,64125.0,64174.38,64125.0,64174.38,0.09354,2,0.09354
1780554900000,64147.11,64284.11,64147.11,64284.11,0.12285,5,0.11985
1780554960000,64418.03,64418.03,64418.03,64418.03,0.0001,1,0.0001
1780555020000,64415.81,64443.5,64367.06,64400.63,0.4792,12,0.4792
1780555080000,64301.0,64356.61,64301.0,64356.61,0.5051,17,0.5051
1780555260000,64384.61,64384.61,64331.66,64348.32,0.00578,6,0.00175
1780555320000,64367.42,64371.17,64367.42,64371.17,0.02325,2,0.02325
1780555440000,64333.53,64333.53,64333.53,64333.53,0.0001,1,0.0001
1780555500000,64268.5,64268.5,64263.13,64263.13,0.00476,5,0.0032
1780555560000,64303.66,64303.66,64250.06,64250.06,0.03275,2,0.00311
1780555620000,64264.23,64264.23,64264.23,64264.23,9e-05,1,9e-05
1780555680000,64233.28,64234.19,64219.94,64219.94,0.09189,3,0.03063
1780555740000,64176.23,64182.07,64176.23,64182.07,0.00856,2,8e-05
1780555800000,64188.27,64263.03,64188.27,64263.03,0.18335,6,0.18335
1780555920000,64262.15,64262.15,64159.42,64162.4,0.01867,4,0.01556
1780556040000,64123.33,64123.33,64123.33,64123.33,0.03094,1,0.0
1780556100000,64097.25,64097.25,64010.76,64010.76,0.00637,5,0.00325
1780556220000,64032.68,64032.68,64032.68,64032.68,0.00313,1,0.00313
1780556400000,64055.11,64065.07,64055.11,64065.07,0.00061,3,0.00061
1780556460000,64042.97,64060.94,64023.82,64060.94,0.02462,4,0.02337
1780556640000,63955.14,63955.14,63919.65,63922.38,0.0071,3,0.00535
1780556700000,63918.77,63918.77,63870.12,63870.12,0.14227,2,8e-05
1780556760000,63862.67,63862.67,63848.33,63848.33,0.00126,2,0.0
1780556820000,63789.23,63789.23,63789.23,63789.23,0.03118,1,0.0
1780556880000,63793.44,63847.23,63793.44,63847.23,0.0312,2,2e-05
1780556940000,63836.62,63836.62,63836.62,63836.62,0.00222,1,0.00222
1780557000000,63909.37,63909.37,63904.81,63904.81,0.01494,7,3e-05
1780557060000,63826.82,63826.82,63826.82,63826.82,0.03075,1,0.0
1780557120000,63785.35,63785.35,63760.0,63760.0,1.03592,10,0.00227
1780557180000,63772.42,63784.05,63767.36,63768.34,0.03247,7,0.02948
1780557240000,63806.09,63806.09,63806.09,63806.09,0.00039,1,0.00039
1780557300000,63824.78,63831.47,63821.32,63823.19,0.0617,14,0.00327
1780557360000,63726.87,63726.87,63726.87,63726.87,0.00255,1,0.00255
1780557420000,63710.28,63710.28,63519.66,63519.66,0.80672,13,0.01968
1780557480000,63588.67,63588.67,63512.89,63514.0,0.04975,7,0.03981
1780557540000,63556.58,63556.58,63529.96,63529.96,0.00173,2,4e-05
1780557600000,63562.77,63562.77,63562.77,63562.77,6e-05,1,6e-05
1780557720000,63556.1,63556.1,63556.1,63556.1,0.01573,7,0.0
1780557780000,63634.48,63654.77,63625.41,63625.41,0.03852,4,0.03325
1780557840000,63583.28,63583.28,63561.5,63561.5,0.03065,2,0.03065
1780557900000,63642.86,63667.22,63642.86,63667.22,0.00563,3,0.00516
1780558020000,63618.51,63618.51,63618.51,63618.51,0.00167,1,0.0
1780558080000,63638.39,63638.39,63638.39,63638.39,0.0155,6,0.0155
1780558140000,63702.46,63702.46,63693.89,63693.89,0.00527,3,0.00527
1780558200000,63694.04,63694.04,63694.04,63694.04,0.00127,1,0.00127
1780558260000,63825.73,63888.1,63825.73,63861.11,0.03771,4,0.03006
1780558320000,63831.25,63831.25,63818.99,63818.99,0.00018,2,0.00018
1780558380000,63822.9,63822.9,63822.9,63822.9,0.00161,1,0.0
1780558440000,63806.65,63806.65,63791.49,63791.49,0.01264,5,0.0
1780558560000,63852.25,63871.09,63847.27,63871.09,0.03582,4,0.03047
1780558620000,63825.0,63825.0,63812.42,63812.42,0.00422,2,0.0017
1780558680000,63821.01,63821.01,63821.01,63821.01,0.00169,1,0.0
1780558740000,63893.97,63919.65,63893.97,63919.65,0.00021,2,0.00021
1780558800000,63914.59,63955.14,63914.59,63955.14,0.01921,9,0.01921
1780558860000,63961.42,63961.42,63949.84,63949.84,0.02013,9,0.00011
1780558980000,63992.28,64006.13,63992.28,64005.39,0.0021,3,0.00165
1780559220000,63833.18,63833.18,63833.18,63833.18,0.0001,1,0.0001
1780559280000,63799.56,63800.24,63799.56,63800.24,0.02306,10,0.00739
1780559460000,63835.61,63835.61,63789.52,63805.61,0.00034,3,0.00034
1780559520000,63776.29,63776.29,63776.29,63776.29,0.00248,1,0.0
1780559580000,63760.24,63771.38,63760.24,63771.38,0.00782,2,0.00782
1780559640000,63773.88,63773.88,63773.88,63773.88,0.00094,1,0.00094
1780559820000,63710.28,63710.28,63710.28,63710.28,0.00173,1,0.0
1780559880000,63679.5,63679.5,63664.35,63664.35,0.0206,11,0.01786
1780560000000,63616.11,63616.11,63561.74,63561.74,0.00186,2,0.00186
